serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WX11D2400397,753,0.0,78.0,18129.0,18051.0
WD-WX11D2404658,753,0.0,79.0,18132.0,18053.0
WD-WX11D2404932,644,1.0,79.0,15517.0,15438.0
WD-WX11D259V7VK,131,0.0,12.0,3129.0,3117.0
WD-WX11D259VKU3,584,0.0,13.0,14015.0,14002.0
WD-WX11D4410063,753,0.0,79.0,18131.0,18052.0
WD-WX11D4410875,712,0.0,79.0,17147.0,17068.0
WD-WX11D4411131,880,0.0,61.0,21229.0,21168.0
WD-WX11D4411318,880,0.0,61.0,21228.0,21167.0
WD-WX11D4411519,880,0.0,61.0,21229.0,21168.0
WD-WX11D4411609,880,0.0,61.0,21229.0,21168.0
WD-WX11D4411636,880,0.0,61.0,21229.0,21168.0
WD-WX11D4411640,880,0.0,61.0,21229.0,21168.0
WD-WX11D4411763,880,0.0,61.0,21229.0,21168.0
WD-WX11D4411913,3,1.0,60.0,109.0,49.0
WD-WX11D4411933,880,0.0,61.0,21229.0,21168.0
WD-WX11D4411977,880,0.0,61.0,21229.0,21168.0
WD-WX11D4411981,880,0.0,61.0,21229.0,21168.0
WD-WX11D4412215,880,0.0,61.0,21229.0,21168.0
WD-WX11D4412402,880,0.0,61.0,21229.0,21168.0
WD-WX11D4412489,880,0.0,61.0,21229.0,21168.0
WD-WX11D4423536,753,0.0,79.0,18131.0,18052.0
WD-WX11D4425925,876,0.0,8.0,21081.0,21073.0
WD-WX11D4435796,753,0.0,78.0,18129.0,18051.0
WD-WX11D4436229,753,0.0,78.0,18129.0,18051.0
WD-WX11D4437661,752,0.0,103.0,18131.0,18028.0
WD-WX11D4438542,587,0.0,14.0,14088.0,14074.0
WD-WX11D4440372,753,0.0,79.0,18131.0,18052.0
WD-WX11D4442943,753,0.0,79.0,18131.0,18052.0
WD-WX11D4446287,880,0.0,61.0,21229.0,21168.0
WD-WX11D4446350,880,0.0,61.0,21229.0,21168.0
WD-WX11D4446372,880,0.0,61.0,21230.0,21169.0
WD-WX11D4446401,880,0.0,61.0,21230.0,21169.0
WD-WX11D4446414,880,0.0,61.0,21229.0,21168.0
WD-WX11D4446664,880,0.0,61.0,21229.0,21168.0
WD-WX11D4446706,880,0.0,61.0,21229.0,21168.0
WD-WX11D4446751,880,0.0,61.0,21229.0,21168.0
WD-WX11D4446823,876,0.0,7.0,21081.0,21074.0
WD-WX11D4446895,880,0.0,61.0,21229.0,21168.0
WD-WX11D4446930,880,0.0,61.0,21229.0,21168.0
WD-WX11D4446964,728,0.0,60.0,17530.0,17470.0
WD-WX11D4447100,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447119,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447239,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447382,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447390,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447415,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447424,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447459,279,1.0,61.0,6816.0,6755.0
WD-WX11D4447472,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447473,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447604,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447745,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447760,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447791,880,0.0,61.0,21229.0,21168.0
WD-WX11D4447804,880,0.0,61.0,21230.0,21169.0
WD-WX11D4448749,708,0.0,14.0,16987.0,16973.0
WD-WX11D4448763,880,0.0,61.0,21229.0,21168.0
WD-WX11D4449211,509,1.0,61.0,12334.0,12273.0
WD-WX11D4449218,880,0.0,61.0,21229.0,21168.0
WD-WX11D4455226,199,1.0,103.0,4849.0,4746.0
WD-WX11D741A81S,346,1.0,78.0,8372.0,8294.0
WD-WX11D841VDEF,591,0.0,14.0,14208.0,14194.0
WD-WX11D841VHSC,276,0.0,9.0,6603.0,6594.0
WD-WX11D841VXFC,753,0.0,78.0,18129.0,18051.0
WD-WX11D84JN01E,753,0.0,78.0,18129.0,18051.0
