serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WCC4E0607516,651,0.0,8.0,15615.0,15607.0
WD-WCC4E0611428,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0611450,1030,0.0,32.0,24747.0,24715.0
WD-WCC4E0613917,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0613927,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0624519,815,1.0,33.0,19593.0,19560.0
WD-WCC4E0626404,1030,0.0,32.0,24748.0,24716.0
WD-WCC4E0626439,1030,0.0,32.0,24746.0,24714.0
WD-WCC4E0626477,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0634532,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0634708,1030,0.0,32.0,24747.0,24715.0
WD-WCC4E0640746,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0641525,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0641547,1030,0.0,32.0,24748.0,24716.0
WD-WCC4E0641561,1030,0.0,32.0,24748.0,24716.0
WD-WCC4E0641641,380,0.0,10.0,9096.0,9086.0
WD-WCC4E0642269,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0642309,1030,0.0,31.0,24747.0,24716.0
WD-WCC4E0642338,1030,0.0,32.0,24748.0,24716.0
WD-WCC4E0642368,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0642570,1030,0.0,31.0,24747.0,24716.0
WD-WCC4E0642588,1030,0.0,32.0,24748.0,24716.0
WD-WCC4E0642779,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0643851,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0643863,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0643999,1030,0.0,31.0,24747.0,24716.0
WD-WCC4E0644160,435,0.0,13.0,10443.0,10430.0
WD-WCC4E0644164,1030,0.0,32.0,24746.0,24714.0
WD-WCC4E0644431,1030,0.0,32.0,24746.0,24714.0
WD-WCC4E0644467,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0644622,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0644635,1030,0.0,32.0,24748.0,24716.0
WD-WCC4E0645000,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0645804,1030,0.0,31.0,24747.0,24716.0
WD-WCC4E0646617,1030,0.0,32.0,24747.0,24715.0
WD-WCC4E0647489,1030,0.0,31.0,24747.0,24716.0
WD-WCC4E0647788,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0648289,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0648322,1030,0.0,32.0,24747.0,24715.0
WD-WCC4E0648854,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0648958,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0648999,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0649009,1030,0.0,33.0,24748.0,24715.0
WD-WCC4E0649026,215,0.0,13.0,5144.0,5131.0
WD-WCC4E0649066,1030,0.0,32.0,24747.0,24715.0
WD-WCC4E0649097,379,1.0,33.0,9117.0,9084.0
WD-WCC4E0649194,595,1.0,32.0,14293.0,14261.0
WD-WCC4E0649583,1030,0.0,33.0,24749.0,24716.0
WD-WCC4E0649643,1030,0.0,33.0,24749.0,24716.0
